one two three
3.189 3.218 3.755
4.844 5.186 5.516
3.927 4.266 4.533
6.527 6.559 7.063
5.938 6.345 6.646
4.914 4.979 5.573
4.700 5.025 5.341
5.225 5.503 6.137
5.690 6.021 6.349
4.646 4.989 5.317
5.964 6.318 6.749
4.048 4.060 4.666
3.055 3.422 3.730
4.605 5.017 5.339
2.032 2.297 2.563
4.291 4.724 5.037
3.796 3.836 4.425
4.759 5.290 5.604
5.087 5.133 5.711
2.037 2.427 2.698
2.263 2.306 2.800
2.386 2.665 2.951
1.052 1.393 1.608
1.284 1.679 1.928
0.596 0.756 0.943
1.538 1.961 2.221
2.507 2.880 3.186
0.694 0.867 1.061
0.439 0.583 0.742
0.312 0.423 0.557
0.008 3.058 11.26
1.684 1.945 2.203
1.724 1.748 2.211
1.218 1.442 1.678
1.477 1.715 1.966
1.746 2.114 2.270
3.440 3.469 4.020
1.542 1.795 2.048
2.245 2.525 2.799
1.432 1.679 1.928
2.621 2.910 3.020
1.866 1.891 2.255
1.170 1.390 1.576
3.060 3.263 3.795
3.477 3.777 4.086
3.704 3.796 4.290
0.588 0.755 0.936
1.461 1.709 1.959
4.067 4.099 4.669
3.435 3.747 4.055
4.142 4.473 4.796
3.352 3.661 3.967
3.103 3.131 3.656
0.935 0.954 1.333
0.487 0.632 0.798
1.187 1.209 1.617
3.864 3.895 4.457
1.486 1.509 1.948
1.269 1.507 1.747
0.913 1.111 1.327
4.091 4.122 4.700
2.038 2.300 2.569
3.010 3.296 3.591
4.104 4.135 4.706
0.679 0.859 1.052
1.429 1.452 1.885
1.783 1.808 2.275
2.640 2.667 3.175
1.432 1.679 1.927
1.260 1.497 1.737
3.019 3.047 3.575
2.591 2.880 3.162
3.301 3.330 3.866
2.549 2.824 3.105
1.691 1.940 2.199
0.560 0.724 0.901
4.349 4.381 4.960
1.914 2.172 2.437
4.160 4.492 4.815
1.071 1.293 1.521
5.832 5.865 6.453
4.563 4.887 5.215
4.975 5.007 5.605
3.990 4.304 4.624
4.568 4.892 5.220
3.684 4.005 4.318
1.616 1.640 2.095
1.271 1.498 1.737
1.735 1.759 2.223
4.278 4.309 4.893
3.391 3.420 3.967
5.053 5.086 5.684
0.436 0.579 0.737
2.543 2.570 3.068
1.786 2.051 2.313
3.514 3.829 4.139
2.494 2.780 3.060
2.243 2.269 2.754
1.777 1.802 2.262
3.742 3.773 4.330
2.212 2.238 2.728
1.880 2.137 2.402
3.735 4.043 4.358
4.169 4.200 4.773
1.324 1.347 1.770
1.780 2.033 2.295
1.546 1.799 2.053
1.094 1.114 1.512
3.112 3.141 3.666
2.306 2.333 2.820
2.034 2.295 2.564
1.386 1.409 1.838
1.517 1.768 2.021
0.857 0.875 1.241
0.398 0.527 0.678
0.833 1.023 1.232
2.094 2.358 2.628
1.642 2.090 2.353
3.373 3.382 3.906
1.065 1.348 1.635
2.438 2.734 3.019
0.217 0.383 0.509
2.592 2.599 3.036
2.914 3.380 3.678
3.549 3.557 4.039
1.891 2.209 2.389
1.341 1.830 2.085
2.018 2.105 2.517
2.488 2.832 3.183
1.119 1.142 1.541
2.641 3.082 3.370
4.828 4.860 5.456
2.474 2.900 3.163
3.749 4.387 4.708
4.409 4.441 4.714
3.551 4.165 4.479
2.524 2.965 3.273
1.071 1.091 1.268
1.424 1.908 2.163
1.083 1.085 1.470
2.085 2.348 2.618
1.063 1.275 1.503
1.406 1.641 1.888
2.051 2.076 2.558
3.674 3.994 4.308
2.282 2.563 2.838
2.986 3.285 3.579
1.363 1.386 1.818
0.095 0.143 0.207
1.307 1.547 1.789
0.408 0.420 0.677
1.095 1.115 1.513
2.424 2.451 2.944
3.088 3.377 3.674
4.363 4.395 4.974
1.773 2.026 2.287
2.007 2.267 2.536
1.501 1.752 2.004
1.387 1.410 1.839
2.006 2.266 2.534
2.891 2.919 3.433
2.019 2.045 2.525
3.057 3.085 3.615
1.137 1.355 1.587
0.115 0.169 0.242
0.086 0.129 0.189
0.536 0.550 0.845
0.653 0.822 1.011
0.415 0.553 0.708
0.847 1.047 1.258
3.035 3.208 3.621
2.580 2.600 3.092
0.508 0.631 0.786
1.152 1.371 1.604
1.772 2.037 2.298
1.408 1.654 1.901
0.481 0.641 0.697
0.271 0.379 0.532
1.238 1.282 1.731
2.176 2.441 2.678
3.470 3.770 4.079
4.100 4.558 4.883
3.630 4.065 4.338
5.435 5.481 6.037
3.761 3.832 4.354
4.316 4.677 4.864
3.651 3.673 4.236
1.310 1.531 1.649
1.545 1.569 2.013
0.813 1.009 1.216
3.675 3.995 4.308
2.800 2.828 3.344
1.059 1.271 1.498
4.768 4.800 5.247
0.729 0.964 1.222
2.544 2.618 3.124
2.737 3.029 3.316
2.387 2.414 2.911
2.531 2.806 3.086
3.339 3.368 3.913
3.317 3.626 3.931
0.580 0.746 0.926
1.315 1.555 1.798
1.435 1.458 1.898
3.692 3.998 4.312
4.527 4.851 5.178
2.711 2.990 3.276
3.041 3.341 3.637
1.950 1.976 2.446
1.443 1.680 1.929
1.662 1.686 2.139
2.566 2.853 3.135
0.868 0.887 1.255
1.107 1.333 1.564
1.357 1.589 1.834
3.681 3.987 4.301
1.404 1.650 1.897
1.800 2.066 2.328
0.872 0.890 1.254
0.415 0.553 0.708
1.298 1.321 1.741
0.539 0.699 0.873
3.176 3.204 3.733
3.175 3.467 3.767
3.259 3.566 3.869
2.500 2.786 3.066
0.993 1.012 1.401
0.825 1.014 1.222
1.191 1.412 1.648
0.272 0.380 0.506
2.196 2.222 2.711
1.494 1.517 1.957
3.195 3.500 3.801
3.024 3.052 3.580
0.730 0.916 1.115
2.173 2.451 2.723
1.436 1.684 1.933
1.431 1.678 1.927
3.642 3.672 4.225
2.465 2.738 3.017
1.531 1.555 2.003
4.064 4.394 4.715
4.501 4.533 5.122
4.358 4.725 5.022
4.596 4.746 5.340
3.087 3.445 3.729
1.394 1.544 2.011
3.501 3.865 4.185
0.759 1.008 1.222
3.487 3.502 4.151
1.119 1.151 1.603
1.825 2.184 2.439
2.747 2.759 3.270
2.556 2.820 3.075
1.656 1.916 2.077
0.975 0.999 1.385
2.554 2.991 3.268
1.803 1.851 2.304
1.410 1.653 1.903
2.848 3.127 3.414
2.203 2.261 2.749
0.550 0.767 0.976
2.899 2.944 3.480
2.105 2.458 2.748
4.421 4.453 5.033
1.343 1.366 1.791
4.098 4.428 4.750
4.101 4.432 4.753
2.365 2.647 2.924
3.405 3.717 4.023
3.520 3.550 4.097
1.378 1.401 1.829
1.340 1.363 1.788
3.001 3.287 3.582
3.418 3.730 4.037
1.780 2.044 2.306
5.393 5.426 6.026
4.109 4.440 4.762
2.477 2.504 3.005
1.343 1.575 1.818
3.409 3.537 4.049
3.906 4.535 4.859
5.553 5.565 5.887
2.295 2.322 2.537
3.791 3.822 4.069
3.224 3.785 4.113
2.884 2.912 3.245
2.581 2.608 3.012
4.039 4.495 4.781
4.100 4.123 4.625
2.713 2.747 3.191
1.126 1.191 1.574
3.605 3.720 4.266
2.802 3.095 3.372
1.343 1.365 1.550
1.441 1.678 1.927
2.276 2.556 2.820
4.316 4.348 4.925
0.791 0.985 1.190
3.824 4.148 4.465
1.070 1.143 1.510
2.177 2.436 2.727
0.258 0.357 0.473
0.418 0.550 0.705
1.991 2.046 2.492
3.645 3.986 4.299
2.112 2.138 2.350
0.475 0.618 0.782
1.139 1.250 1.677
0.207 0.328 0.471
1.324 1.618 1.864
0.518 0.652 0.833
1.532 1.784 2.038
2.618 2.645 3.146
0.556 0.711 0.887
2.896 2.925 3.439
1.973 1.998 2.476
1.342 1.364 1.795
1.985 2.245 2.513
3.052 3.080 3.602
1.313 1.335 1.757
2.192 2.219 2.701
2.011 2.285 2.554
0.670 0.840 0.991
2.316 2.627 2.909
1.532 1.786 2.071
0.917 1.125 1.342
0.304 0.420 0.553
0.621 0.636 0.948
1.757 2.009 2.270
0.359 0.480 0.624
0.930 0.949 1.328
1.591 1.846 2.102
2.146 2.171 2.658
4.239 4.270 4.853
1.305 1.327 1.754
0.230 0.321 0.435
0.426 0.567 0.724
1.185 1.417 1.652
1.149 1.170 1.580
0.586 0.745 0.925
2.396 2.667 2.945
0.910 1.108 1.323
0.741 0.929 1.129
0.828 0.846 1.202
0.943 0.962 1.343
1.586 1.610 2.063
1.198 1.420 1.656
0.640 0.806 0.993
0.627 0.800 0.986
3.136 3.440 3.738
3.239 3.545 3.847
3.281 3.589 3.892
2.748 2.775 3.289
3.254 3.548 3.850
3.331 3.360 3.898
3.623 3.653 4.205
1.478 1.717 1.967
0.233 0.330 0.446
0.312 0.430 0.565
2.219 2.498 2.771
2.235 2.262 2.746
1.469 1.493 1.936
0.687 0.716 1.052
2.288 2.569 2.844
0.377 0.508 0.656
0.783 0.801 1.083
2.788 3.068 3.357
0.070 0.102 0.159
2.804 3.164 3.455
1.644 1.668 2.120
5.103 5.136 5.735
3.063 3.364 3.661
1.631 1.655 2.111
0.927 1.127 1.344
4.141 4.172 4.745
1.625 1.649 2.105
1.166 1.187 1.598
1.212 1.234 1.651
1.568 1.591 2.037
3.052 3.340 3.636
3.070 3.358 3.655
3.156 3.184 3.719
4.146 4.178 4.758
2.099 2.472 2.745
1.068 1.460 1.698
1.640 2.159 2.424
1.122 1.145 1.478
2.816 3.248 3.542
3.508 3.794 4.116
3.958 3.970 4.506
3.419 3.913 4.225
1.897 2.286 2.481
1.731 1.738 2.194
3.390 3.907 4.219
1.363 1.721 1.972
1.165 1.222 1.607
2.611 2.953 3.264
2.341 2.684 2.962
1.706 1.730 2.192
2.366 2.636 2.913
1.162 1.184 1.590
0.489 0.641 0.807
1.199 1.220 1.630
1.177 1.409 1.643
3.619 3.648 4.208
2.586 2.875 3.157
3.189 3.494 3.795
3.642 3.671 4.232
2.586 2.862 3.144
0.840 1.040 1.250
0.757 0.774 1.116
0.717 0.894 1.090
3.180 3.471 3.771
0.710 0.912 1.109
0.740 0.787 1.190
0.907 1.105 1.298
2.295 2.484 2.724
1.556 1.803 2.023
2.015 2.271 2.490
1.281 1.452 1.886
2.591 2.867 3.129
0.523 0.670 0.845
0.356 0.449 0.606
0.927 1.083 1.451
0.699 0.873 1.064
2.659 2.933 3.183
2.575 2.823 3.332
1.087 1.354 1.586
2.472 2.758 3.037
2.607 2.896 3.179
4.614 4.646 5.238
1.279 1.517 1.758
1.588 1.612 2.059
2.402 2.673 2.951
0.964 1.167 1.387
2.280 2.561 2.836
1.017 1.037 1.429
2.199 2.477 2.750
0.783 0.976 1.180
0.445 0.583 0.742
3.030 3.058 3.579
3.022 3.309 3.604
1.748 2.012 2.273
0.360 0.488 0.632
0.219 0.308 0.419
3.471 3.500 4.045
1.087 1.108 1.504
2.887 2.915 3.429
2.433 2.705 2.983
1.683 1.943 2.202
3.213 3.242 3.773
2.651 2.929 3.213
0.950 0.969 1.346
1.287 1.309 1.729
4.203 4.234 4.816
3.086 3.388 3.686
5.089 5.121 5.720
0.865 1.067 1.279
2.442 2.726 3.005
4.355 4.387 4.966
2.895 3.178 3.470
2.567 2.842 3.124
4.409 4.441 5.021
1.934 2.204 2.470
1.699 1.960 2.219
3.453 3.482 4.033
3.335 3.631 3.936
2.043 2.317 2.586
2.204 2.230 2.719
2.009 2.034 2.514
3.500 3.814 4.124
1.861 1.886 2.352
3.356 3.653 3.958
1.619 1.643 2.092
3.310 3.605 3.909
3.971 4.284 4.604
0.649 0.825 1.014
1.050 1.071 1.462
1.370 1.613 1.859
1.916 1.942 2.410
2.789 3.083 3.371
3.372 3.402 3.941
3.358 3.655 3.960
4.045 4.360 4.681
1.124 1.351 1.582
0.613 0.784 0.969
1.105 1.126 1.530
3.184 3.476 3.776
1.588 1.832 2.087
0.899 0.918 1.286
1.262 1.284 1.707
1.765 2.017 2.279
1.438 1.461 1.901
3.651 3.970 4.283
2.334 2.615 2.892
3.587 3.617 4.175
3.038 3.066 3.595
2.215 2.482 2.755
0.984 1.003 1.390
0.714 0.890 1.086
1.577 1.601 2.053
2.389 2.660 2.937
3.156 3.184 3.719
2.514 2.788 3.069
1.766 1.791 2.251
4.004 4.035 4.610
2.928 3.225 3.517
2.548 2.575 3.079
1.657 1.681 2.133
1.220 1.242 1.660
0.673 0.844 1.036
2.892 3.175 3.467
0.591 0.751 0.931
1.377 1.610 1.856
2.479 2.506 3.000
1.700 1.949 2.208
1.539 1.792 2.045
0.464 0.612 0.775
1.010 1.030 1.416
0.210 0.300 0.409
0.245 0.341 0.459
2.579 2.606 3.105
1.466 1.489 1.926
1.571 1.825 2.080
1.582 1.826 2.081
3.545 3.575 4.123
2.635 2.912 3.196
2.674 2.701 3.205
1.532 1.555 1.998
2.632 2.908 3.192
1.317 1.557 1.800
2.238 2.264 2.748
3.035 3.322 3.618
2.276 2.303 2.788
0.679 0.859 1.051
1.167 1.188 1.595
0.933 1.133 1.351
2.157 2.434 2.706
2.763 3.055 3.343
1.220 1.454 1.691
2.719 3.011 3.297
0.545 0.706 0.881
0.822 0.840 1.195
3.188 3.480 3.780
1.713 1.963 2.223
0.508 0.685 0.858
2.629 2.960 3.219
1.986 2.002 2.491
1.304 1.658 1.905
1.903 2.250 2.517
2.974 2.982 3.499
2.188 2.457 2.805
1.294 1.675 1.924
1.336 1.613 1.874
2.273 2.277 2.781
5.109 5.617 5.948
6.464 6.496 6.989
5.041 5.370 5.701
3.563 3.893 4.170
1.170 1.501 1.741
2.274 2.281 2.750
0.571 0.820 1.008
1.699 1.784 2.270
0.619 0.708 0.919
2.800 3.081 3.370
1.591 1.615 2.063
1.602 1.626 2.074
2.676 2.703 3.206
2.246 2.513 2.756
1.705 1.810 2.277
1.868 2.136 2.386
1.977 2.003 2.474
1.058 1.280 1.507
0.635 0.801 0.988
2.557 2.570 3.089
1.739 1.763 2.227
2.496 2.523 3.025
1.722 1.984 2.244
3.819 3.850 4.418
2.478 2.763 3.043
2.094 2.370 2.640
2.641 2.931 3.215
0.917 1.125 1.342
0.508 0.656 0.825
2.694 2.984 3.270
3.737 3.767 4.325
3.038 3.066 3.588
3.829 4.139 4.456
2.176 2.202 2.690
3.791 4.115 4.431
2.218 2.244 2.734
0.744 0.924 1.123
1.917 2.187 2.453
2.401 2.684 2.962
1.280 1.519 1.759
0.707 0.883 1.078
2.482 2.755 3.035
3.657 3.687 4.241
2.464 2.736 3.016
1.302 1.324 1.745
1.242 1.477 1.716
0.338 0.461 0.602
1.177 1.198 1.611
0.883 1.088 1.302
2.951 2.979 3.496
0.226 0.317 0.430
0.483 0.634 0.800
0.638 0.812 1.000
1.988 2.248 2.516
1.271 1.509 1.749
1.072 1.092 1.487
1.280 1.302 1.720
2.216 2.243 2.726
3.288 3.596 3.900
4.185 4.217 4.798
4.027 4.356 4.677
2.631 2.658 3.166
2.908 3.205 3.497
3.713 4.034 4.349
3.469 3.783 4.092
2.556 2.583 3.087
4.160 4.191 4.764
2.373 2.400 2.890
1.902 2.172 2.437
1.602 1.858 2.114
1.727 1.989 2.249
1.190 1.422 1.657
0.531 0.683 0.855
3.585 3.615 4.166
1.890 2.147 2.412
2.240 2.520 2.794
2.599 2.626 3.133
2.565 2.853 3.135
1.750 1.775 2.240
1.151 1.172 1.576
3.287 3.582 3.885
0.954 1.166 1.386
1.715 1.739 2.202
1.158 1.388 1.622
0.946 0.965 1.347
2.190 2.456 2.728
0.865 1.059 1.270
1.857 1.882 2.347
1.409 1.654 1.902
0.784 0.968 1.172
0.920 1.119 1.335
0.859 1.052 1.263
2.380 2.651 2.928
1.564 1.818 2.072
2.315 2.342 2.836
2.345 2.372 2.867
2.187 2.465 2.738
2.324 2.350 2.845
2.349 2.376 2.871
1.719 1.982 2.241
3.105 3.133 3.666
1.470 1.719 1.969
2.148 2.173 2.660
3.422 3.451 3.993
3.322 3.351 3.888
2.971 2.999 3.517
2.029 2.055 2.535
2.066 2.329 2.598
2.963 3.261 3.554
1.458 1.706 1.956
1.121 1.142 1.542
3.556 3.586 4.135
3.118 3.407 3.706
1.768 2.020 2.282
0.623 0.796 0.981
1.003 1.210 1.433
2.416 2.700 2.978
2.451 2.736 3.015
1.042 1.062 1.453
1.314 1.336 1.764
2.109 2.373 2.643
3.029 3.058 3.579
2.136 2.163 2.642
2.262 2.530 2.804
2.060 2.086 2.562
2.107 2.371 2.641
1.455 1.478 1.914
3.171 3.476 3.776
1.964 1.990 2.461
0.419 0.558 0.714
1.392 1.415 1.844
1.933 1.958 2.428
2.698 2.725 3.230
0.570 0.585 0.889
0.284 0.390 0.517
2.580 2.855 3.138
1.794 1.819 2.281
2.204 2.230 2.713
2.200 2.226 2.709
0.674 0.846 1.037
0.835 0.853 1.210
0.400 0.535 0.688
0.955 0.975 1.352
0.716 0.892 1.088
1.568 1.811 2.065
1.563 1.587 2.032
2.781 2.809 3.317
1.091 1.111 1.514
1.697 1.947 2.206
1.231 1.253 1.667
0.821 1.019 1.227
0.129 0.192 0.272
1.205 1.428 1.664
0.813 1.010 1.217
0.726 0.743 1.083
0.949 0.968 1.345
1.321 1.343 1.766
1.513 1.765 2.017
4.087 4.118 4.689
1.105 1.321 1.551
0.411 0.543 0.696
2.182 2.448 2.721
1.079 1.099 1.495
1.674 1.923 2.181
1.075 1.096 1.491
0.420 0.559 0.715
0.644 0.819 1.008
2.726 2.753 3.259
2.811 2.839 3.349
3.621 3.651 4.203
1.484 1.507 1.951
0.418 0.558 0.713
2.182 2.460 2.732
1.496 1.519 1.964
1.425 1.660 1.908
1.041 1.061 1.457
0.793 0.987 1.192
2.572 2.860 3.142
1.843 2.110 2.374
1.796 1.821 2.283
1.065 1.086 1.479
1.521 1.761 2.014
1.632 1.879 2.135
0.759 0.776 1.118
1.095 1.309 1.539
2.535 2.822 3.103
0.308 0.425 0.559
0.883 0.902 1.267
1.454 1.703 1.953
0.105 0.159 0.229
0.187 0.265 0.367
1.987 2.013 2.485
1.069 1.291 1.520
0.422 0.562 0.718
1.145 1.166 1.570
0.877 0.895 1.260
1.564 1.587 2.038
3.748 3.778 4.336
2.039 2.301 2.570
2.805 3.098 3.387
4.101 4.132 4.703
2.305 2.574 2.849
2.185 2.463 2.735
3.414 3.443 3.992
2.024 2.050 2.530
3.342 3.371 3.909
1.971 1.997 2.468
3.403 3.432 3.973
1.707 1.969 2.228
1.750 2.014 2.275
1.240 1.262 1.676
2.228 2.507 2.781
3.373 3.403 3.942
0.375 0.506 0.654
1.318 1.340 1.763
0.620 0.784 0.968
0.962 0.982 1.360
1.115 1.332 1.563
0.625 0.797 0.983
0.455 0.595 0.756
0.773 0.965 1.168
1.360 1.382 1.815
2.113 2.138 2.623
1.488 1.738 1.989
0.679 0.859 1.052
1.491 1.514 1.953
3.245 3.274 3.814
1.136 1.364 1.597
1.456 1.479 1.915
2.572 2.847 3.129
1.621 1.645 2.095
1.441 1.688 1.938
0.542 0.695 0.869
2.617 2.644 3.151
2.663 2.941 3.225
0.939 0.958 1.333
1.248 1.484 1.723
0.781 0.973 1.177
2.516 2.543 3.045
1.180 1.401 1.635
1.855 2.111 2.375
1.723 1.985 2.245
0.733 0.920 1.119
2.482 2.509 3.004
2.738 2.766 3.272
1.669 1.917 2.175
3.231 3.538 3.839
3.145 3.449 3.748
2.452 2.479 2.973
3.849 4.159 4.477
1.112 1.133 1.533
2.183 2.461 2.733
2.202 2.228 2.711
1.456 1.693 1.943
1.909 2.167 2.433
3.407 3.719 4.026
4.726 4.758 5.352
1.825 2.092 2.355
3.445 3.474 4.025
1.894 2.162 2.428
0.958 0.977 1.361
0.524 0.675 0.846
4.931 4.964 5.553
1.579 1.602 2.049
3.704 3.734 4.290
2.759 3.051 3.339
2.398 2.682 2.960
0.875 1.079 1.292
2.172 2.198 2.679
0.409 0.540 0.693
2.058 2.320 2.590
0.505 0.653 0.821
2.975 3.003 3.528
2.629 2.657 3.158
3.851 3.881 4.451
1.421 1.657 1.905
2.004 2.276 2.544
3.354 3.650 3.956
3.490 3.790 4.099
3.143 3.172 3.699
4.530 4.562 5.153
2.291 2.560 2.835
4.144 4.461 4.783
4.156 4.474 4.796
2.236 2.504 2.777
4.521 4.553 5.136
4.829 4.861 5.450
2.182 2.208 2.690
4.412 4.748 5.074
4.861 4.893 5.489
4.345 4.666 4.991
4.701 4.733 5.319
3.337 3.633 3.938
1.944 2.202 2.469
2.839 3.133 3.423
2.596 2.885 3.167
2.630 2.657 3.165
0.991 1.011 1.394
0.752 0.932 1.133
1.618 1.864 2.120
2.796 3.076 3.365
1.081 1.101 1.497
1.784 2.038 2.300
1.006 1.026 1.412
2.375 2.645 2.922
2.972 3.258 3.551
0.393 0.527 0.678
1.981 2.006 2.485
0.580 0.738 0.917
1.630 1.876 2.133
2.556 2.583 3.088
1.959 1.984 2.461
0.846 0.864 1.228
4.090 4.406 4.728
3.174 3.465 3.765
6.205 6.238 6.818
4.492 4.815 5.143
6.778 6.810 7.376
4.534 4.858 5.186
6.341 6.666 6.984
7.468 7.502 7.968
5.708 6.272 6.604
3.512 4.082 4.395
5.478 5.510 5.869
1.416 1.806 2.086
1.479 1.491 1.753
3.070 3.488 3.785
0.352 0.571 0.732
1.279 1.343 1.672
0.608 0.795 0.849
1.721 1.972 2.231
2.374 2.645 2.922
3.784 3.815 4.374
0.530 0.689 0.862
2.046 2.308 2.577
1.609 1.632 2.087
1.457 1.480 1.921
1.445 1.468 1.903
2.714 3.006 3.292
1.099 1.324 1.554
1.629 1.654 2.104
2.033 2.294 2.563
2.293 2.574 2.849
1.300 1.350 1.687
2.569 3.143 3.433
1.338 1.361 1.546
1.281 1.752 2.004
1.151 1.444 1.765
1.012 1.018 1.228
2.245 2.802 3.083
2.879 2.907 3.133
3.683 3.713 3.958
0 0.314 8.829
1.210 1.232 1.643
2.405 2.689 2.966
1.521 1.544 1.992
1.214 1.235 1.653
2.779 2.807 3.315
1.397 1.420 1.850
1.698 1.948 2.207
0.432 0.574 0.731
0.522 0.672 0.844
1.043 1.253 1.479
1.919 2.177 2.443
1.519 1.542 1.989
1.103 1.318 1.548
1.662 1.922 2.179
1.082 1.102 1.498
0.955 1.157 1.377
0.957 1.169 1.389
1.674 1.934 2.192
2.698 2.726 3.230
0.527 0.678 0.850
1.491 1.730 1.982
1.014 1.231 1.456
1.237 1.472 1.711
0.269 0.377 0.501
0.327 0.442 0.579
2.198 2.477 2.749
1.490 1.514 1.953
2.496 2.782 3.062
0.325 0.445 0.583
0.618 0.782 0.966
1.636 1.660 2.110
1.841 2.096 2.360
2.032 2.058 2.532
0.140 0.206 0.291
2.059 2.321 2.591
2.475 2.502 2.996
2.716 3.008 3.294
2.893 2.921 3.435
1.915 2.173 2.439
1.570 1.824 2.079
2.372 2.399 2.889
1.275 1.297 1.721
2.763 3.055 3.343
3.191 3.219 3.756
1.101 1.326 1.557
2.202 2.228 2.717
2.661 2.688 3.197
2.981 3.009 3.535
2.569 2.856 3.138
1.462 1.486 1.922
2.901 2.928 3.450
3.420 3.732 4.039
4.793 4.825 5.421
3.940 3.970 4.543
2.504 2.790 3.070
1.962 2.234 2.501
2.725 2.752 3.258
1.852 1.878 2.343
1.855 2.111 2.375
1.735 1.987 2.247
0.835 1.034 1.244
1.563 1.817 2.072
3.505 3.819 4.129
1.817 1.843 2.306
3.994 4.025 4.600
2.942 3.239 3.532
1.821 1.846 2.315
1.659 1.683 2.142
2.831 3.126 3.416
3.677 3.997 4.311
4.168 4.199 4.780
3.671 3.977 4.290
2.547 2.822 3.103
1.196 1.429 1.665
2.629 2.657 3.158
1.272 1.294 1.712
0.358 0.479 0.622
0.525 0.676 0.847
0.676 0.855 1.047
0.390 0.523 0.674
1.674 1.934 2.192
2.814 2.842 3.352
1.620 1.866 2.122
2.352 2.622 2.899
1.281 1.303 1.727
1.599 1.623 2.077
0.552 0.707 0.882
2.488 2.762 3.041
0.464 0.612 0.775
1.284 1.306 1.725
1.825 1.850 2.314
0.164 0.239 0.333
0.527 0.679 0.850
0.543 0.704 0.879
1.311 1.334 1.761
0.592 0.760 0.942
2.315 2.342 2.830
1.380 1.613 1.859
1.580 1.835 2.090
3.825 3.856 4.424
2.759 2.786 3.300
2.977 3.005 3.531
2.445 2.472 2.690
0.405 0.630 0.833
3.546 3.552 3.836
1.369 1.684 2.019
0.389 0.675 0.847
1.168 1.198 1.406
0.414 0.702 0.877
0.552 0.884 1.080
1.508 1.532 1.972
2.788 3.081 3.369
4.029 4.082 4.704
3.746 4.090 4.406
4.181 4.213 4.764
2.289 2.558 2.833
3.179 3.403 3.974
3.843 3.874 4.144
0.569 0.758 0.939
2.946 3.203 3.537
1.345 1.467 1.902
0.957 1.190 1.496
0.721 0.911 1.109
1.465 1.703 1.935
2.826 3.107 3.144
2.281 2.789 3.069
4.830 4.942 5.518
3.030 3.329 3.624
1.640 1.647 2.163
2.681 2.740 3.228
0.679 0.877 1.070
0.398 0.527 0.531
4.092 4.148 4.744
3.989 4.354 4.645
4.531 4.736 5.329
4.397 4.738 4.985
4.734 4.809 5.440
4.865 4.914 5.550
2.821 3.080 3.327
3.489 3.756 4.105
3.156 3.343 3.713
4.046 4.392 4.762
3.002 3.062 3.538
0.700 0.874 1.069
2.822 3.077 3.327
2.191 2.507 2.719
1.148 1.367 1.600
1.648 1.672 2.129
1.733 1.757 2.221
2.862 3.145 3.435
3.221 3.514 3.815
3.863 4.174 4.492
2.325 2.607 2.882
0.813 1.010 1.217
0.335 0.451 0.590
1.692 1.717 2.172
2.129 2.155 2.634
3.213 3.242 3.780
2.130 2.406 2.677
1.641 1.899 2.156
3.332 3.361 3.899
0.794 0.989 1.194
2.566 2.593 3.098
2.049 2.323 2.592
1.122 1.348 1.580
2.168 2.194 2.681
0.811 1.007 1.215
1.157 1.376 1.610
3.936 3.966 4.539
0.901 1.098 1.313
2.921 3.218 3.511
2.189 2.467 2.740
1.335 1.566 1.809
3.714 4.021 4.335
3.216 3.522 3.823
3.392 3.421 3.969
4.014 4.342 4.662
2.494 2.779 3.059
4.491 4.523 5.113
3.966 4.294 4.613
4.155 4.186 4.766
2.115 2.392 2.662
2.298 2.740 3.019
3.435 3.477 4.011
1.350 1.670 1.960
0.626 0.848 1.020
2.321 2.711 3.012
1.648 2.128 2.392
1.532 1.562 1.983
2.030 2.444 2.694
2.707 3.197 3.489
2.135 2.534 2.820
1.189 1.501 1.766
0.566 0.863 1.056
1.394 1.629 1.875
2.026 2.052 2.532
3.794 4.104 4.420
3.775 4.098 4.414
3.086 3.388 3.686
2.656 2.684 3.186
0.906 1.112 1.328
1.919 1.945 2.413
1.415 1.661 1.909
3.539 3.568 4.123
3.302 3.330 3.873
2.612 2.901 3.184
3.672 3.702 4.264
3.521 3.836 4.146
0.222 0.316 0.429
0.208 0.293 0.400
1.218 1.240 1.657
0.630 0.795 0.981
0.399 0.535 0.687
1.790 1.815 2.277
0.433 0.575 0.733
0.876 1.080 1.293
2.916 3.213 3.505
0.894 1.100 1.315
1.859 1.884 2.356
0.442 0.586 0.746
1.456 1.480 1.916
1.915 1.942 2.498
3.695 3.725 4.288
1.324 1.565 1.808
3.113 3.416 3.714
1.134 1.362 1.594
1.036 1.139 1.545
1.935 1.961 2.328
1.906 2.163 2.375
1.063 1.275 1.409
0.857 1.050 1.261
3.548 3.639 4.126
3.385 3.683 3.989
2.566 2.593 3.091
1.462 1.700 1.950
1.401 1.424 1.861
0.879 1.083 1.297
1.737 1.761 2.225
3.080 3.368 3.665
1.285 1.307 1.726
2.118 2.382 2.653
1.648 1.895 2.152
1.657 1.904 2.162
1.251 1.273 1.689
1.633 1.879 2.136
1.022 1.231 1.455
1.603 1.860 2.116
1.277 1.299 1.723
1.520 1.761 2.014
1.539 1.780 2.034
2.451 2.724 3.003
2.402 2.673 2.951
1.105 1.126 1.530
2.252 2.531 2.805
2.228 2.507 2.781
1.133 1.154 1.562
3.328 3.357 3.901
